[HEADER]
FILE_VERSION;1
SITE;0100001717;FRA016
FOLDER;Divers
LABEL;Talon Puissance 10 min [PTCALC]
POINT_ID;TALON_PUISSANCE_10MIN
FREQUENCY;8
TIMEZONE;Europe/Paris
COMPRESSED;1
[DATA]
COLUMNS;CV
UNITS;kW
"2017-01-01 00:10:00";310.475
"2017-02-01 00:10:00";282.91666666667
"2017-03-01 00:10:00";333.078125
"2017-03-22 00:00:00";333.078125
"2017-03-22 00:10:00";333.078125
"2017-04-01 00:10:00";293.04583333333
"2017-05-01 00:20:00";324.33333333333
"2017-06-01 00:20:00";
"2017-06-10 00:00:00";
"2017-06-10 00:10:00";
"2017-08-29 00:00:00";
"2017-08-29 00:10:00";
"2017-11-17 00:00:00";
"2017-11-17 00:10:00";
"2018-01-01 00:00:00";
